0.472403,0.0273005,0.466919,0.0275802,0.00548385,-0.000279747,0.480093,0.10125,0,0,-0.0857842,-0.00325341,0.0837,0.117
0.477221,0.0277647,0.470891,0.0280512,0.00632969,-0.000286471,0.477982,0.103865,0,0,-0.0845232,-0.00320453,0.08427,0.118
0.481916,0.0282569,0.474863,0.028526,0.00705313,-0.000269114,0.47601,0.104539,0,0,-0.0832766,-0.00315669,0.08518,0.119
0.486611,0.0287534,0.478834,0.0290049,0.00777659,-0.000251457,0.474051,0.105245,0,0,-0.0820433,-0.00310981,0.08609,0.12
0.491305,0.0292542,0.482805,0.0294877,0.00850008,-0.000233499,0.472104,0.105982,0,0,-0.0808221,-0.00306384,0.087,0.121
0.496038,0.0297742,0.486775,0.0299745,0.00926241,-0.00020025,0.470127,0.10611,0,0,-0.0796095,-0.00301774,0.08802,0.122
0.50077,0.0302991,0.490745,0.0304652,0.0100247,-0.000166144,0.468157,0.106261,0,0,-0.0784046,-0.00297147,0.08904,0.123
0.505501,0.0308288,0.494714,0.03096,0.010787,-0.000131181,0.466195,0.106435,0,0,-0.0772067,-0.00292495,0.09006,0.124
0.510181,0.0313744,0.498683,0.0314587,0.0114979,-8.42685e-05,0.464293,0.105768,0,0,-0.0760179,-0.00287744,0.09123,0.125
0.51486,0.0319255,0.502652,0.0319613,0.0122087,-3.58501e-05,0.4624,0.105113,0,0,-0.0748375,-0.00282886,0.0924,0.126
0.519539,0.0324821,0.506619,0.032468,0.0129194,1.40744e-05,0.460514,0.104468,0,0,-0.0736646,-0.00277915,0.09357,0.127
0.524159,0.0330186,0.510587,0.0329786,0.0135721,4.00364e-05,0.458697,0.104918,0,0,-0.072502,-0.00272982,0.09455,0.128
0.528778,0.0335597,0.514553,0.0334932,0.0142248,6.65587e-05,0.456889,0.105391,0,0,-0.0713487,-0.0026808,0.09553,0.129
0.533397,0.0341053,0.51852,0.0340117,0.0148775,9.36412e-05,0.455089,0.105888,0,0,-0.0702038,-0.00263202,0.09651,0.13
0.538016,0.0346555,0.522485,0.0345342,0.0155301,0.000121284,0.453297,0.106409,0,0,-0.0690666,-0.00258341,0.09749,0.131
0.542531,0.0352294,0.526451,0.0350607,0.0160803,0.000168785,0.451622,0.105379,0,0,-0.0679426,-0.00253371,0.09875,0.132
0.546949,0.035769,0.530415,0.0355911,0.0165339,0.000177889,0.450061,0.105976,0,0,-0.0668368,-0.00248536,0.09972,0.133
